plot_ID,year,LON,LAT,ECOSUBCD,ELEV,species_richness,SLOPE,STDAGE,EcM_percentage,Rs,Le,pre,tem,clay,bulk,totaln,ph,Rs_log,Le_log,EcM_percentage_square,STDAGE_square,species_richness_log,EcM_percentage_centered,EcM_percentage_sq_centered,Mycorrhizal.type
ridcicrizzgxs,2001,-118.563502,38.043519,341,7070,1,9,152,100,39.91698749,17.70427946,82,14.30000003,123.0222778,140.0085449,110.3381729,72.58197784,5.31893094,4.146026224,10000,23104,0,41.72521566,1740.993622,EcM
ridcicrixsszz,2001,-118.778591,38.610807,341,6410,1,61,190,100,62.18956582,133.8933796,86,14.01666641,100.7068863,133.5074158,141.188385,75.37291718,5.95860064,7.064940818,10000,36100,0,41.72521566,1740.993622,EcM
ridcicrixsrxs,2001,-118.714986,38.157534,341,7760,1,15,87,100,421.295302,23.43500336,98,11.83333341,130.6885834,131.6194611,149.835495,70,8.718688018,4.550593097,10000,7569,0,41.72521566,1740.993622,EcM
ridcicrixsfcj,2001,-118.482242,38.2558,341,7180,1,15,122,100,14.28309282,131.7321354,89,13.88333337,123.0067444,133.9814301,136.8628693,72.55548096,3.836236505,7.041463517,10000,14884,0,41.72521566,1740.993622,EcM
ridcicrixsghf,2001,-118.78629,38.788553,341,6490,1,77,65,100,10.71664699,28.91248952,86,14.94999997,109.2681274,143.0813751,80.11077118,78.97142792,3.421781683,4.853620933,10000,4225,0,41.72521566,1740.993622,EcM
ridcicrixrsxc,2001,-118.482857,38.210256,341,7150,1,9,187,100,2526.719697,28.84183673,87,14.6500001,113.5274811,138.4506836,85.92756653,75.41708374,11.30304991,4.850091138,10000,34969,0,41.72521566,1740.993622,EcM
ridcicrixrrrd,2001,-118.902195,38.923971,341,7060,1,49,175,100,6.280916031,11.69030093,95,13.9666667,164.3595886,122.6949997,312.2041626,71.32904053,2.650974982,3.547240163,10000,30625,0,41.72521566,1740.993622,EcM
ridcicrixrfjr,2001,-118.592349,38.069366,341,6520,1,2,152,100,31.86021086,54.76107383,78,15.33333302,78.36233521,147.0826263,82.38486481,74.78749084,4.99368391,5.775078832,10000,23104,0,41.72521566,1740.993622,EcM
ridcicdizshfc,2001,-117.57684,38.980246,341,7490,1,12,107,100,153.6646707,66.828125,125,13.18333332,155.6812897,130.059845,392.2617798,72.96416473,7.2636417,6.062383492,10000,11449,0,41.72521566,1740.993622,EcM
ridcicdizrcfc,2001,-117.517352,38.847322,341,7580,1,20,63,100,138.1479129,9.184967541,128,12.68333364,137.6406555,127.0775146,358.9728699,73.98946381,7.110069956,3.199274623,10000,3969,0,41.72521566,1740.993622,EcM
ridcicdizrgfr,2001,-117.757067,39.027743,341,6650,1,15,55,100,51.60452962,14.31657806,111,14.46666702,134.073822,138.7440338,168.8786926,76.96430969,5.689425799,3.839614796,10000,3025,0,41.72521566,1740.993622,EcM
ridcicdizcscx,2001,-115.384593,38.884585,341,8200,1,38,46,100,60.91174855,52.77278976,179,11.93333316,222.3039551,121.2772293,524.5335693,69.01815033,5.928648614,5.721722347,10000,2116,0,41.72521566,1740.993622,EcM
ridcicdizcfgf,2001,-115.487727,38.325103,341,9390,1,73,415,100,6.629872732,6.802502007,203,10.68333324,208.3202667,112.0899124,534.574646,67.76040649,2.728981176,2.766065477,10000,172225,0,41.72521566,1740.993622,EcM
ridcicdizdsfh,2001,-115.631504,38.121949,341,7540,1,49,94,100,16.61360931,642.2369505,151,14.00000016,186.526886,127.6181641,500.3251038,70,4.054293628,9.326961861,10000,8836,0,41.72521566,1740.993622,EcM
ridcicdizdcxx,2001,-117.515294,38.713566,341,7440,1,25,107,100,40.12318816,73.17458057,117,13.26666689,162.9713287,123.4487915,568.6727905,71.48095703,5.326364341,6.193270666,10000,11449,0,41.72521566,1740.993622,EcM
ridcicdizgxsf,2001,-117.803596,38.846343,341,6870,1,15,117,100,57.10277723,37.56872532,108,14.28333314,160.6863861,137.105484,324.5898438,74.3695755,5.835489009,5.231460262,10000,13689,0,41.72521566,1740.993622,EcM
ridcicdizjsjf,2001,-115.50422,38.884063,341,6660,1,22,87,100,454.7413793,21.5592112,142,15.61666679,173.5010071,139.8043823,230.9379578,78.85351563,8.828902478,4.430232489,10000,7569,0,41.72521566,1740.993622,EcM
ridcicdizjdzs,2001,-117.576477,39.025348,341,8360,1,60,73,100,69.75055972,105.2392545,142,11.93333332,188.1075439,124.8942261,343.5003662,72.90377045,6.124132889,6.717529124,10000,5329,0,41.72521566,1740.993622,EcM
ridcicdizzdcd,2001,-115.836725,38.682734,341,7480,1,58,158,100,30.49330587,314.9893617,145,13.7833333,174.2327271,132.0203857,337.884613,75.01089478,4.930420661,8.299159294,10000,24964,0,41.72521566,1740.993622,EcM
ridcicdizxrjg,2001,-117.47295,38.708224,341,7870,1,14,77,100,16.10571674,214.9766269,124,12.98333311,146.4992981,131.4749603,415.4338379,73.51600647,4.00950096,7.748036003,10000,5929,0,41.72521566,1740.993622,EcM
ridcicdizxgrx,2001,-116.306533,39.077098,341,7650,1,5,114,100,337.8571429,12.40734473,151,12.3499999,202.2081451,125.5464859,474.5322266,72.57344818,8.400269546,3.633122495,10000,12996,0,41.72521566,1740.993622,EcM
ridcicdixscxr,2001,-117.572097,38.848725,341,7450,1,40,71,100,21.19844329,14.54579535,114,14.03333346,136.2675476,135.8451843,236.1313934,74.38653564,4.405886419,3.862530279,10000,5041,0,41.72521566,1740.993622,EcM
