plot_ID,year,LON,LAT,ECOSUBCD,ELEV,species_richness,SLOPE,STDAGE,EcM_percentage,Rs,Le,pre,tem,clay,bulk,totaln,ph,Rs_log,Le_log,EcM_percentage_square,STDAGE_square,species_richness_log,EcM_percentage_centered,EcM_percentage_sq_centered,Mycorrhizal.type
ridcirjizhsxd,2003,-114.701373,38.649628,341,7690,1,23,134,50,25.16822459,235.8964317,184,12.88333337,264.6634216,122.4916916,466.8010559,69.69125366,4.653531545,7.882009785,2500,17956,0,-8.274784343,68.47205593,Mixed EcM and AM
ridcirjizzdrj,2003,-114.322665,38.145003,341,8590,1,30,53,50,73.46014516,18.36946082,206,12.46666678,244.1925659,111.8416672,566.8755493,66.77385712,6.198889842,4.199237376,2500,2809,0,-8.274784343,68.47205593,Mixed EcM and AM
ridciddixsggh,2003,-114.756864,38.697716,341,9230,1,65,142,50,244.7040816,14.85154384,224,10.23333343,218.9276428,120.2445602,553.7705078,67.14598083,7.934894355,3.892541004,2500,20164,0,-8.274784343,68.47205593,Mixed EcM and AM
cidsijdizcgzh,2003,-112.688355,48.249079,331,4330,1,3,9,50,50.61259152,51.31547318,250,13.26666641,269.2571716,125.7691498,340.2975464,67.1442337,5.661424442,5.681322003,2500,81,0,-8.274784343,68.47205593,Mixed EcM and AM
cidsijdizggzc,2003,-112.623604,48.251718,331,4140,1,0,10,50,24.11648323,36.97871423,246,13.86666663,279.0190735,127.3491974,298.1327515,70.09528351,4.591947638,5.208623157,2500,100,0,-8.274784343,68.47205593,Mixed EcM and AM
cidsixjizczrx,2003,-109.843766,45.777535,331,4000,1,1,50,50,20.17992864,15.97475902,261,15.11666679,298.6911011,136.243988,241.254364,70.19463348,4.334849168,3.997722263,2500,2500,0,-8.274784343,68.47205593,Mixed EcM and AM
cidsixxizdcff,2003,-112.676671,48.115244,331,4610,1,0,17,50,150.0591704,70.85167051,258,12.23333351,272.7144165,123.6103668,428.0499268,65.53912354,7.229387677,6.146729964,2500,289,0,-8.274784343,68.47205593,Mixed EcM and AM
cidsixizfjss,2003,-108.90262,45.316827,331,3600,1,0,158,50,5.272608643,15.14298165,210,15.83333333,267.5168152,135.9347382,244.5528107,76.99487305,2.398516917,3.920577395,2500,24964,0,-8.274784343,68.47205593,Mixed EcM and AM
cidsixixccdc,2003,-109.086949,45.453678,331,4050,1,0,80,50,13.82858677,12.82892116,242,15.16666683,266.0822754,132.3593445,282.9417725,71.18432617,3.78958182,3.681327948,2500,6400,0,-8.274784343,68.47205593,Mixed EcM and AM
cidsixixdjdx,2003,-109.277636,45.186653,331,5750,1,0,23,50,12.35154705,42.6154087,344,11.76666681,244.9436646,115.7508316,488.5446777,62.35165405,3.626619847,5.413303263,2500,529,0,-8.274784343,68.47205593,Mixed EcM and AM
dirhiddizcsgz,2003,-112.695584,44.286293,332,7160,1,47,95,50,12.10916559,12.73939375,201,10.31666684,221.3734741,117.1976013,503.8673401,68.7752533,3.598027551,3.671224718,2500,9025,0,-8.274784343,68.47205593,Mixed EcM and AM
dirhiddizhjhz,2003,-112.062474,44.387818,332,7000,1,35,9,50,20.10480012,25.76016414,172,10.76666657,216.4019928,110.4494781,612.6333008,63.57449341,4.329468088,4.687069881,2500,81,0,-8.274784343,68.47205593,Mixed EcM and AM
dirhidjizsxdf,2003,-113.832191,44.113328,332,7520,1,18,93,50,14.5920452,5.822251319,187,9.949999968,224.9164581,119.2998657,427.1491394,71.532547,3.867110199,2.541577115,2500,8649,0,-8.274784343,68.47205593,Mixed EcM and AM
dirhidjizrzff,2003,-113.993584,44.124467,332,7040,1,43,144,50,7.929165367,11.29906831,173,10.21666678,218.716629,110.122551,649.4645386,69.33192444,2.987169014,3.498131912,2500,20736,0,-8.274784343,68.47205593,Mixed EcM and AM
dirhidjizrxdf,2003,-113.883054,44.178192,332,7310,1,25,18,50,8.658904086,13.62211123,172,10.80000011,190.2999725,119.8186111,384.2524414,75.34649658,3.114184442,3.767878413,2500,324,0,-8.274784343,68.47205593,Mixed EcM and AM
dirhidjizdhcc,2003,-113.553957,43.78081,332,7210,1,53,90,50,28.0492772,9.843133558,193,10.73333343,234.7053986,113.6020584,445.7695007,68.43608856,4.80989169,3.29911767,2500,8100,0,-8.274784343,68.47205593,Mixed EcM and AM
dirhidjizhzhh,2003,-114.04207,44.113521,332,8070,1,53,102,50,9.805731142,69.66766467,202,8.25,251.6724243,113.2845383,456.2244873,68.31340027,3.293625206,6.122417298,2500,10404,0,-8.274784343,68.47205593,Mixed EcM and AM
dirhidjizjdjd,2003,-114.079985,43.898744,332,7030,1,41,129,50,28.80272965,7.610061124,187,9.700000127,216.7835693,118.6784668,441.0110168,67.81575775,4.848133638,2.927908041,2500,16641,0,-8.274784343,68.47205593,Mixed EcM and AM
dirhifdizhssg,2003,-111.308598,44.20886,331,6000,1,4,18,50,12.23985809,21.87702064,271,11.69999997,122.392067,109.6268463,576.581665,59.57403946,3.613514926,4.45134437,2500,324,0,-8.274784343,68.47205593,Mixed EcM and AM
dirhigxizjgfg,2003,-114.351969,45.33356,332,3580,1,100,118,50,94.5561765,16.54362307,184,14.1833334,226.4065704,126.8040161,467.6634827,71.18604279,6.563099794,4.048203315,2500,13924,0,-8.274784343,68.47205593,Mixed EcM and AM
didgigrizggfh,2003,-107.576192,33.279662,313,5710,1,68,158,50,5.162924385,6.231268716,256,18.78333346,199.1533051,138.3497772,131.1200409,77.64819336,2.368188469,2.639525933,2500,24964,0,-8.274784343,68.47205593,Mixed EcM and AM
diggirfricscjf,2003,-90.241612,44.483736,222,1060,1,1,40,50,26.45265382,96.95722029,579,15.36666679,215.2651825,125.1482849,640.8217773,51.81864929,4.72534056,6.599276433,2500,1600,0,-8.274784343,68.47205593,Mixed EcM and AM
diggirxicsrhr,2003,-90.68127,44.534311,222,990,1,2,40,50,49.82827798,188.3225104,584,15.61666663,160.2215424,127.0342865,706.6528931,47.53194427,5.638892812,7.557061647,2500,1600,0,-8.274784343,68.47205593,Mixed EcM and AM
diggirxicsfxh,2003,-90.457666,44.507996,222,1030,1,1,35,50,23.80958937,79.18677699,580,15.5333333,213.3590393,130.5584106,674.4642944,55.75983047,4.573470835,6.307187637,2500,1225,0,-8.274784343,68.47205593,Mixed EcM and AM
diggidgicsssj,2003,-91.029116,44.67956,222,990,1,0,8,50,10.69764956,16.79996126,582,15.83333349,217.1460114,127.5116043,665.6782837,50.28110123,3.419221944,4.070386001,2500,64,0,-8.274784343,68.47205593,Mixed EcM and AM
diggidgicsshz,2003,-91.034019,44.833098,212,1020,1,0,32,50,614.1377018,40.42214814,576,15.64999978,132.9013214,134.4457703,631.7123413,52.555439,9.262418362,5.337074087,2500,1024,0,-8.274784343,68.47205593,Mixed EcM and AM
diggijdicscsr,2003,-90.287575,44.945884,212,1380,1,2,45,50,6.797677306,10.68355943,587,15.20000005,163.7429504,127.4721069,732.8565063,55.4838295,2.765041877,3.417320484,2500,2025,0,-8.274784343,68.47205593,Mixed EcM and AM
fidsifdizhzrh,2003,-111.963204,46.131998,332,4630,1,1,0,50,35.61085538,22.00659581,197,13.9333334,217.7319031,134.9826202,615.7473755,70.64070129,5.154245185,4.459864088,2500,0,0,-8.274784343,68.47205593,Mixed EcM and AM
figgirricsrsc,2003,-91.806813,44.513154,222,1230,1,42,31,50,204.4528465,35.63686888,584,16.4000001,219.8809967,126.0261917,605.7397461,59.82658386,7.675624339,5.15529868,2500,961,0,-8.274784343,68.47205593,Mixed EcM and AM
figgirricsddz,2003,-91.59415,44.420408,222,1070,1,14,50,50,50.36558275,23.4810441,587,16.4000001,258.6641846,129.9347534,597.8851929,58.93635559,5.654366302,4.553424655,2500,2500,0,-8.274784343,68.47205593,Mixed EcM and AM
gidsirixfrhs,2003,-112.732206,45.145204,332,5240,1,0,0,50,597.722334,23.70664751,199,13.36666656,307.3387451,129.2141724,268.0004883,74.4725647,9.22333164,4.567219753,2500,0,0,-8.274784343,68.47205593,Mixed EcM and AM
gidsirixffsd,2003,-113.371497,45.626955,332,6460,1,15,28,50,33.7541093,19.75129176,206,9.983333429,176.7406769,120.3269806,633.6536865,63.88902283,5.076991245,4.303875106,2500,784,0,-8.274784343,68.47205593,Mixed EcM and AM
gidsidrizszgg,2003,-111.262861,45.78226,332,4390,1,0,108,50,11.02055039,217.9187279,264,14.45000013,273.8210449,134.2905426,340.0166931,73.86707306,3.462124372,7.767646377,2500,11664,0,-8.274784343,68.47205593,Mixed EcM and AM
gidsigjizxxcc,2003,-111.882283,44.922925,332,8380,1,8,61,50,507.3308271,28.1028738,264,7.316666524,309.6437073,110.7105331,450.307312,61.8741684,8.986783016,4.812645763,2500,3721,0,-8.274784343,68.47205593,Mixed EcM and AM
gidsihjizzhjf,2003,-110.551202,45.47129,331,6020,1,32,107,50,9.927324863,15.36695492,317,12.31666676,240.6016998,116.584877,510.6149902,65.67819214,3.311405004,3.941759408,2500,11449,0,-8.274784343,68.47205593,Mixed EcM and AM
gidsihjizxfcx,2003,-110.875912,45.24741,331,4990,1,2,85,50,9.033303116,7.757699906,320,12.94999997,270.737793,116.4879684,462.1724854,64.32672119,3.17525362,2.955628969,2500,7225,0,-8.274784343,68.47205593,Mixed EcM and AM
gidsixdizszcg,2003,-112.617158,45.954366,332,5940,1,10,74,50,6.68130385,2849.343023,225,11.78333346,202.6596832,128.4824066,356.954834,57.08218002,2.740129671,11.4764136,2500,5476,0,-8.274784343,68.47205593,Mixed EcM and AM
gifxirjizccdr,2003,-112.597325,37.80241,341,8640,1,21,19,50,24.9794857,14.87636583,224,11.11666671,207.562973,126.8877487,264.3139038,69.97602844,4.642671869,3.894950226,2500,361,0,-8.274784343,68.47205593,Mixed EcM and AM
gifxirizjxhz,2003,-113.857212,38.186288,341,9160,1,35,111,50,19.20465584,2340.22449,223,11.88333329,231.9953003,118.3773651,485.3974915,69.35568237,4.263384205,11.19243121,2500,12321,0,-8.274784343,68.47205593,Mixed EcM and AM
gifxicrizsjzj,2003,-112.640025,37.931764,341,7980,1,13,100,50,32.78235838,29.00939736,197,12.61666663,202.0648499,118.3155594,364.9285278,66.67830658,5.034847741,4.85844842,2500,10000,0,-8.274784343,68.47205593,Mixed EcM and AM
gifxicrizgzjs,2003,-113.095873,37.526233,341,8440,1,3,113,50,33.25421503,29.33756958,222,11.45000005,251.7796478,117.0453415,407.8573608,64.69780731,5.055465311,4.874677453,2500,12769,0,-8.274784343,68.47205593,Mixed EcM and AM
gifxicgizcsff,2003,-112.869613,37.529784,341,8000,1,15,7,50,34.78995144,11.39388436,216,12.00000024,252.1562805,127.4355774,316.8710632,69.50222015,5.12059876,3.510187763,2500,49,0,-8.274784343,68.47205593,Mixed EcM and AM
gifxigdizchxg,2003,-113.32058,37.430701,341,6690,1,47,159,50,14.06284436,276.3048528,189,14.64999994,230.2960968,125.6705322,347.2363586,68.33055878,3.813816519,8.11011709,2500,25281,0,-8.274784343,68.47205593,Mixed EcM and AM
gifxigdizfxjs,2003,-113.536859,37.382089,341,7210,1,24,94,50,18.12388048,29.52701464,193,14.21666686,225.2587585,125.55513,314.6679077,69.02423096,4.179819977,4.883963594,2500,8836,0,-8.274784343,68.47205593,Mixed EcM and AM
gifxigdizjdxz,2003,-112.924226,37.48551,341,8190,1,4,14,50,606.5281052,20.16002953,212,12.28333322,284.5526123,123.4294891,384.3730469,66.07276917,9.244430688,4.333425847,2500,196,0,-8.274784343,68.47205593,Mixed EcM and AM
rigijjidh,2005,-90.475859,34.673476,234,190,1,0,50,50,15.47219029,33.19857616,581,23.45000013,365.963501,130.1464539,355.2501221,59.98077011,3.951605538,5.053049462,2500,2500,0,-8.274784343,68.47205593,Mixed EcM and AM
cirxirrgicsscz,2005,-91.112195,41.220751,251,540,1,2,15,50,10.45177406,13.50155388,571,19.51666657,338.827301,137.2899628,560.7156982,62.09637451,3.385675937,3.75505355,2500,225,0,-8.274784343,68.47205593,Mixed EcM and AM
cirxirzdicssdc,2005,-91.784235,41.195651,251,610,1,0,30,50,52.532405,16.84790684,607,19.41666667,319.3430481,140.2692413,433.0891418,62.71518707,5.715135729,4.074497459,2500,900,0,-8.274784343,68.47205593,Mixed EcM and AM
ciczirsjicd,2005,-90.093659,34.232374,234,150,1,0,9,50,11.58586083,54.12321478,602,23.4333334,300.7472839,134.2586517,310.7579956,59.60966873,3.534293336,5.758175629,2500,81,0,-8.274784343,68.47205593,Mixed EcM and AM
cigidgicj,2005,-90.12669,35.345699,234,230,1,0,42,50,652.4861651,38.23526109,561,23.40000025,364.3875122,130.9609222,459.965271,60,9.349803502,5.25683182,2500,1764,0,-8.274784343,68.47205593,Mixed EcM and AM
dirjircgicscsf,2005,-90.269305,40.136031,251,440,1,0,20,50,52.60677795,57.01639165,555,19.98333311,350.4166565,136.4887695,522.9268799,65.40407562,5.717176786,5.833304834,2500,400,0,-8.274784343,68.47205593,Mixed EcM and AM
dirjirggicsscd,2005,-89.321329,41.130421,251,450,1,0,28,50,3.066135673,14.67602195,549,19.13333321,296,140.0224457,503,63,1.616421536,3.875389062,2500,784,0,-8.274784343,68.47205593,Mixed EcM and AM
dirjirgicscsr,2005,-89.963531,41.974708,222,820,1,10,30,50,33.14187196,44.34353832,605,17.79999987,314.9081726,139.8158569,528.0413208,61.32653809,5.050583188,5.470651987,2500,900,0,-8.274784343,68.47205593,Mixed EcM and AM
dirjirjxicsshr,2005,-89.426318,40.549426,251,640,1,0,0,50,14.90577667,19.12693664,563,19.41666619,277.9225464,144.6282043,443.8752136,62.53730392,3.897799644,4.257533926,2500,0,0,-8.274784343,68.47205593,Mixed EcM and AM
dirjicsdicssgz,2005,-89.44174,40.916582,251,440,1,0,15,50,2.200085708,19.42686065,552,19.38333305,312.9241028,140.7820435,493.1500854,64.10720062,1.137559728,4.279980877,2500,225,0,-8.274784343,68.47205593,Mixed EcM and AM
rirdicgicx,2006,-82.10366,31.251416,232,50,1,0,4,50,36.94752415,142.9104183,755,24.73333359,119.7616806,136.1501007,1264.94397,48.20728683,5.207405788,7.158967284,2500,16,0,-8.274784343,68.47205593,Mixed EcM and AM
ridcidrizsshr,2006,-119.913263,39.576189,261,7080,1,25,114,50,37.10271146,54.90398145,131,13.51666657,212.9370575,122.0277634,293.5180054,63.51761246,5.213452717,5.778838867,2500,12996,0,-8.274784343,68.47205593,Mixed EcM and AM
ridcidrizcfgd,2006,-119.684999,41.205782,342,6650,1,17,109,50,33.08594004,115.3078084,141,13.2833333,234.5292816,135.247757,173.0347748,69.61741638,5.048146365,6.849346402,2500,11881,0,-8.274784343,68.47205593,Mixed EcM and AM
ridcidrizfhxg,2006,-119.558159,41.028642,342,7940,1,25,124,50,17.04843427,125.1568852,165,11.96666678,234.0796661,117.6983871,550.4082642,66.02114868,4.091567343,6.967593849,2500,15376,0,-8.274784343,68.47205593,Mixed EcM and AM
ridcidrixscjj,2006,-119.536927,41.055486,342,6590,1,14,124,50,29.35803616,17.14052656,135,13.21666638,254.1334229,133.0464935,173.6115723,68.96633148,4.87568356,4.099339525,2500,15376,0,-8.274784343,68.47205593,Mixed EcM and AM
rifhirsgicrdss,2006,-102.662348,45.147053,331,2520,1,10,80,50,4.327036309,29.43091849,285,17.01666673,297.7294922,135.7047729,245.1622467,71.70477295,2.113379227,4.879260662,2500,6400,0,-8.274784343,68.47205593,Mixed EcM and AM
rifhijricsjfs,2006,-101.466102,43.760399,331,2110,1,3,85,50,14.23602333,19.78544504,316,18.34999975,332.1682739,133.7165527,238.0571442,72.94982147,3.831474298,4.306367612,2500,7225,0,-8.274784343,68.47205593,Mixed EcM and AM
righirdiccf,2006,-107.72789,43.278106,342,6050,1,0,163,50,4.269804372,774.7772512,146,15.54999995,233.772522,139.7459412,173.7372589,76.50813293,2.094169972,9.597637784,2500,26569,0,-8.274784343,68.47205593,Mixed EcM and AM
righirdigrd,2006,-109.083285,43.114464,342,4955,1,0,0,50,4.854548353,10.12133711,171,13.5999999,174.4523163,142.9751587,142.9230042,74.01541901,2.279337079,3.33932799,2500,0,0,-8.274784343,68.47205593,Mixed EcM and AM
righirdizrzzf,2006,-107.709684,43.276794,342,5220,1,3,152,50,5.040524411,6.046844876,146,15.54999995,243.0677338,140.9479523,168.7511139,76.50813293,2.333573838,2.596182569,2500,23104,0,-8.274784343,68.47205593,Mixed EcM and AM
cirdidcridh,2006,-83.696926,31.340077,232,300,1,0,24,50,39.63103749,496.2532751,612,24.51666641,98.6705246,126.6348495,281.0907288,53.98118591,5.308558831,8.954932813,2500,576,0,-8.274784343,68.47205593,Mixed EcM and AM
cirxirzdicssdc,2006,-91.784235,41.195651,251,610,1,0,30,50,16.84790684,71.77435989,607,19.41666667,319.3430481,140.2692413,433.0891418,62.71518707,4.074497459,6.165396654,2500,900,0,-8.274784343,68.47205593,Mixed EcM and AM
cifhirsdicsff,2006,-104.01,44.12,334,6900,1,6,64,50,75.52352284,12.70392905,355,11.31666636,289.5001221,111.9498749,741.7197266,61.27597046,6.238854157,3.667202855,2500,4096,0,-8.274784343,68.47205593,Mixed EcM and AM
ciggidricssds,2006,-91.951744,46.57973,212,1030,1,2,38,50,22.98700938,66.95177716,555,14.30000003,330.3108826,119.9976578,461.893219,55.25685883,4.522746878,6.065050446,2500,1444,0,-8.274784343,68.47205593,Mixed EcM and AM
ciggidricsfdj,2006,-91.682268,46.614027,212,1010,1,0,25,50,37.80160425,38.31813819,552,14.33333333,413.1575317,119.0133133,462.2478027,55.36992645,5.240375557,5.25995556,2500,625,0,-8.274784343,68.47205593,Mixed EcM and AM
ciggidricsfdz,2006,-92.025244,46.604881,212,700,1,1,24,50,27.33070618,29.68472975,548,14.50000016,442.1790771,118.3527832,500.0475769,55.95508957,4.772450832,4.891649074,2500,576,0,-8.274784343,68.47205593,Mixed EcM and AM
ciggidricsfgs,2006,-91.97456,46.663938,212,670,1,1,35,50,41.14443999,5819.543284,544,14.50000008,456.2255859,117.2510986,465.2741394,56.35029602,5.362625582,12.50669022,2500,1225,0,-8.274784343,68.47205593,Mixed EcM and AM
ciggidricsgrz,2006,-92.171113,46.278226,212,1200,1,2,9,50,53.45104308,17.12270439,560,14.13333337,116.2704391,116.4550095,538.8934937,51.66698837,5.740146197,4.097838677,2500,81,0,-8.274784343,68.47205593,Mixed EcM and AM
cighicgizhzsh,2006,-107.046762,43.472748,331,7410,1,45,39,50,9.015527131,23.26012134,224,11.4000001,243.856781,126.1000671,351.2230225,67.55007172,3.172411847,4.539786718,2500,1521,0,-8.274784343,68.47205593,Mixed EcM and AM
cighicgizxzjd,2006,-107.045488,43.426991,331,6590,1,23,55,50,8.48524405,49.63606323,206,13.13333344,198.9083557,133.7672424,240.5412445,70.51917267,3.084956155,5.633316791,2500,3025,0,-8.274784343,68.47205593,Mixed EcM and AM
ridcicdizgxhx,2007,-116.255915,39.026482,341,8270,1,1,75,50,18.07596231,18.09447079,168,11.48333327,169.5890503,128.5378113,458.2940979,71.59440613,4.176000549,4.177477009,2500,5625,0,-8.274784343,68.47205593,Mixed EcM and AM
ridciddizdxdc,2007,-115.495182,39.248903,341,8410,1,10,109,50,158.0247619,11.68328404,186,11.16666683,221.4806824,123.1820145,369.6229553,72.62068176,7.304006831,3.546373952,2500,11881,0,-8.274784343,68.47205593,Mixed EcM and AM
ridcijizrdjz,2007,-115.521712,40.421339,341,8780,1,50,6,50,19.78123065,39.38852823,220,11.25000008,191.8690033,105.656662,577.6005249,65.0125885,4.306060279,5.299703606,2500,36,0,-8.274784343,68.47205593,Mixed EcM and AM
ridcijizgjsx,2007,-115.532673,40.281345,341,7560,1,57,159,50,4320.356618,120.1694447,201,12.1833334,195.4829559,114.4055939,455.5328369,67.36212921,12.07693469,6.908926301,2500,25281,0,-8.274784343,68.47205593,Mixed EcM and AM
ridcijizxzgs,2007,-115.585158,40.195686,341,8270,1,35,259,50,895.4611697,39.79912217,203,12.71666662,209.8050537,114.8442383,461.6473389,66.73866272,9.806487063,5.314664705,2500,67081,0,-8.274784343,68.47205593,Mixed EcM and AM
fidjizxifs,2007,-82.473483,35.277446,221,2110,1,8,55,50,31.76332886,15.4510522,738,19.51666673,217.3451996,129.6812744,441.3550415,54.06088257,4.989290213,3.949633182,2500,3025,0,-8.274784343,68.47205593,Mixed EcM and AM
fifjirzgifh,2007,-85.478635,35.950993,223,970,1,0,15,50,12.02811365,15.02633393,661,20.86666679,190.3114777,130.3043518,344.2081604,57.90337753,3.5883385,3.909421163,2500,225,0,-8.274784343,68.47205593,Mixed EcM and AM
richirsxicsccx,2008,-87.510904,45.579431,212,780,1,0,0,50,35.51219273,33.21480951,513,14.80000003,129.296875,125.8016281,815.5175171,57.60857773,5.150242538,5.053754735,2500,0,0,-8.274784343,68.47205593,Mixed EcM and AM
richirsxicsfrf,2008,-87.561849,45.970908,212,1000,1,7,7,50,35.33892862,312.1634504,514,14.01666665,87.18293762,115.0997086,508.3774109,54,5.143186397,8.286157819,2500,49,0,-8.274784343,68.47205593,Mixed EcM and AM
richirgdicsrrr,2008,-86.013877,46.027417,212,640,1,0,7,50,57.84826478,150.1998454,476,13.88333321,120.8252716,101.0678635,840.3347168,53.79428864,5.85420178,7.230739518,2500,49,0,-8.274784343,68.47205593,Mixed EcM and AM
richirgdicscrg,2008,-86.350983,46.293211,212,760,1,0,55,50,51.68426797,75.85484363,489,13.71666662,80.71575928,105.0736923,650.199646,48.87330246,5.691653304,6.2451694,2500,3025,0,-8.274784343,68.47205593,Mixed EcM and AM
richirgdicsgzs,2008,-85.958842,46.429298,212,860,1,1,50,50,188.7320319,48.25613975,488,14.08333302,121.9895706,111.9985352,621.6772461,52.7837944,7.56019549,5.592640607,2500,2500,0,-8.274784343,68.47205593,Mixed EcM and AM
richifricsrxg,2008,-87.050722,46.000084,212,780,1,0,9,50,43.95608561,35.81551789,514,14.11666648,99.55503082,112.0199966,480.2955017,51.86490631,5.457991012,5.162512898,2500,81,0,-8.274784343,68.47205593,Mixed EcM and AM
richifricsccx,2008,-86.968011,45.742791,212,620,1,0,51,50,25.58325663,151.4446961,454,14.26666657,186.5500488,118.0105286,844.9055786,59.85675812,4.677128019,7.242647242,2500,2601,0,-8.274784343,68.47205593,Mixed EcM and AM
ridcirjizzdrj,2008,-114.322665,38.145003,341,8590,1,30,53,50,101.0068886,92.76510666,206,12.46666678,244.1925659,111.8416672,566.8755493,66.77385712,6.658309877,6.535510336,2500,2809,0,-8.274784343,68.47205593,Mixed EcM and AM
ridcidrizsshr,2008,-119.913263,39.576189,261,7080,1,25,114,50,11.43078112,28.57764275,131,13.51666657,212.9370575,122.0277634,293.5180054,63.51761246,3.514852088,4.836815014,2500,12996,0,-8.274784343,68.47205593,Mixed EcM and AM
ridciddizdxdc,2008,-115.495182,39.248903,341,8410,1,10,109,50,11.68328404,9.254099275,186,11.16666683,221.4806824,123.1820145,369.6229553,72.62068176,3.546373952,3.210092576,2500,11881,0,-8.274784343,68.47205593,Mixed EcM and AM
ridcidizxcrz,2008,-115.60644,36.231898,322,9120,1,70,112,50,3.114080416,3.200401298,177,11.816667,186.1843109,101.3982544,407.036377,70.45420837,1.6388062,1.678252816,2500,12544,0,-8.274784343,68.47205593,Mixed EcM and AM
ridcijizgjsx,2008,-115.532673,40.281345,341,7560,1,57,159,50,120.1694447,13.21655757,201,12.1833334,195.4829559,114.4055939,455.5328369,67.36212921,6.908926301,3.724274552,2500,25281,0,-8.274784343,68.47205593,Mixed EcM and AM
ridcijizxzgs,2008,-115.585158,40.195686,341,8270,1,35,259,50,39.79912217,25.04265987,203,12.71666662,209.8050537,114.8442383,461.6473389,66.73866272,5.314664705,4.646315899,2500,67081,0,-8.274784343,68.47205593,Mixed EcM and AM
ridcixizfdrr,2008,-118.319822,37.835998,341,9690,1,11,108,50,36.25035261,40.61872778,129,8.216666698,155.9669495,113.7825623,399.6849365,66.98373413,5.179923123,5.344073148,2500,11664,0,-8.274784343,68.47205593,Mixed EcM and AM
ridcixizfzcx,2008,-118.31412,37.894747,341,9540,1,46,140,50,29.53573748,114.7628024,122,9.483333429,154.2651215,118.9565506,311.1244812,68.83995056,4.88438973,6.842511293,2500,19600,0,-8.274784343,68.47205593,Mixed EcM and AM
riggihxicsrhz,2008,-89.460955,45.292266,212,1490,1,0,15,50,17.89865656,41.58920145,562,14.21666646,139.708786,112.6060028,867.2220459,50.14265442,4.161779401,5.378137079,2500,225,0,-8.274784343,68.47205593,Mixed EcM and AM
riggijgicscdd,2008,-88.418424,45.476999,212,1320,1,0,12,50,35.96809208,272.7058824,525,14.1499997,95.94247437,110.8703003,722.1066895,52.54030228,5.168645729,8.09120201,2500,144,0,-8.274784343,68.47205593,Mixed EcM and AM
riggizgicssxd,2008,-89.704227,45.612659,212,1590,1,0,9,50,20.45415831,66.57483673,565,14.13333337,117.9025192,113.7512665,573.4903564,50.48759079,4.354322266,6.05690508,2500,81,0,-8.274784343,68.47205593,Mixed EcM and AM
riggizgicsrsj,2008,-89.426799,45.670197,212,1570,1,0,55,50,11.35413067,20.4332282,544,14.5,86.71216583,115.4350662,525.8455811,51.42433548,3.505145345,4.352845245,2500,3025,0,-8.274784343,68.47205593,Mixed EcM and AM
riggizgicsgss,2008,-89.60356,45.854802,212,1600,1,21,50,50,61.16630533,35.21917072,549,14.05000011,121.9220657,110.5174484,524.8881836,49,5.934665229,5.138289034,2500,2500,0,-8.274784343,68.47205593,Mixed EcM and AM
riggizgicsgcs,2008,-89.834574,45.633877,212,1530,1,1,18,50,11.38143022,12.88809047,562,13.9666667,96.96211243,112.9542007,563.3114624,48.35232544,3.508609956,3.687966622,2500,324,0,-8.274784343,68.47205593,Mixed EcM and AM
cichirsdicsrfg,2008,-87.79517,46.283373,212,1360,1,0,7,50,25.27340012,90.79254412,512,13.18333316,89.90245819,107.3999557,504.5816956,48.48615646,4.659547863,6.504501923,2500,49,0,-8.274784343,68.47205593,Mixed EcM and AM
cichirsdicsrhz,2008,-87.876055,46.311789,212,1520,1,0,31,50,25.26526597,48.02857143,521,13.16666635,85.01898956,107.9676361,488.7494812,47.08896255,4.659083463,5.585820992,2500,961,0,-8.274784343,68.47205593,Mixed EcM and AM
cichirsdicszsd,2008,-87.702465,46.250262,212,1200,1,6,26,50,32.57560146,40.89490268,501,13.45000005,81.56925201,111.8699112,510.0587158,49,5.025719911,5.353849125,2500,676,0,-8.274784343,68.47205593,Mixed EcM and AM
cichirdicscsh,2008,-88.215088,46.919302,212,700,1,0,10,50,18.92548327,68.34150727,462,13.69999997,121.234787,113.7777939,583.0030518,50.30987167,4.242258236,6.094690162,2500,100,0,-8.274784343,68.47205593,Mixed EcM and AM
cichifdicsscz,2008,-87.874169,46.060933,212,1210,1,7,10,50,16.50192216,363.6431146,508,13.8166666,93.82215881,113.6207962,628.1862183,50.3986969,4.044562176,8.50637945,2500,100,0,-8.274784343,68.47205593,Mixed EcM and AM
cichifdicsrsj,2008,-87.965993,46.054879,212,1300,1,2.5,12,50,19.38267233,136.7656857,513,13.66666659,120.9573898,109.9646225,531.1686401,51.30266953,4.276695587,7.095562496,2500,144,0,-8.274784343,68.47205593,Mixed EcM and AM
cichifdicsdgg,2008,-88.016942,45.807207,212,1120,1,3,34,50,15.61999518,17.99675526,513,14.76666649,161.5032959,115.4318161,749.1228027,54.52807999,3.965322103,4.169664913,2500,1156,0,-8.274784343,68.47205593,Mixed EcM and AM
cichifdicsdjd,2008,-88.083574,46.181063,212,1400,1,0,21,50,64.65981423,91.37621851,513,13.4666667,101.327507,109.7308426,592.4603271,51.1496048,6.014797458,6.513746835,2500,441,0,-8.274784343,68.47205593,Mixed EcM and AM
cichihricsdcs,2008,-88.797959,46.980085,212,1300,1,0,10,50,89.90192213,38.15331521,495,13.31666668,105.0457458,114.493576,633.1828003,47.2834816,6.490280056,5.253736516,2500,100,0,-8.274784343,68.47205593,Mixed EcM and AM
