"plot_ID","year","LON","LAT","ECOSUBCD","ELEV","species_richness","SLOPE","STDAGE","EcM_percentage","Rs","Le","pre","tem","clay","bulk","totaln","ph","Rs_log","Le_log","EcM_percentage_square","STDAGE_square","species_richness_log","EcM_percentage_centered","EcM_percentage_sq_centered","Mycorrhizal.type"
"sssrzissssfisssfxirscrj",2020,-86.211128172534,41.153926,"222",840,4,4.7381,50.3571,0,251.953523926043,67.9431068601581,564,18.266666730245,164.298568725586,142.252975463867,700.165344238281,62.7842216491699,7.97701382435218,6.08625528527493,0,2535.83752041,2,-56.8248729492608,3229.06618569964,"AM"
"sssrzissssfisssfxicssxh",2002,-86.19741,40.959776,"222",800,2,1,30,0,13.7216988806455,79.5163814642013,551,18.399999777476,191.738815307617,142,894.09423828125,62.0017127990723,3.77838720722529,6.31318020085153,0,900,1,-56.8248729492608,3229.06618569964,"AM"
"sssrzissssfissrrdicssxj",2002,-85.407194,41.347032,"222",900,6,0,25.5,0,14.5905881630647,256.400809170555,531,17.7833336194356,235.275192260742,151.560287475586,895.194396972656,63.6357078552246,3.86696613597961,8.00225700471307,0,650.25,2.58496250072116,-56.8248729492608,3229.06618569964,"AM"
"sssrzissssfissrdrirscrz",2002,-86.473557,41.158278,"222",720,4,0,49,0,100.880443577179,109.909204044588,560,18.4166661898295,173.852737426758,130.038970947266,1127.24487304688,55.6263694763184,6.65650271418146,6.78016839565674,0,2401,2,-56.8248729492608,3229.06618569964,"AM"
"sssrzissssfissrdrirscrz",2020,-86.4735950283864,41.158278,"222",720,4,0,49,0,26.5314682688697,448.402580918204,560,18.4166661898295,173.852737426758,130.038970947266,1127.24487304688,55.6263694763184,4.72963261235382,8.80865077181454,0,2401,2,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrisssrjicssjf",2012,-92.540988,42.892942,"222",940,6,5,58,0,13.3705764319591,39.8224576517844,609,17.7500003178914,280.018188476562,140.784225463867,374.186676025391,62.1161117553711,3.74098975909217,5.31551035493697,0,3364,2.58496250072116,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrisssfdicsrsf",2012,-91.464198,42.812614,"222",1150,3,12,26,0,30.8470516976072,13.0562904041628,585,17.3499997456868,281.150451660156,131.122711181641,694.572570800781,63.0888175964355,4.94706070080969,3.70667314676913,0,676,1.58496250072116,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrissshricssgg",2012,-90.698406,42.464663,"222",740,3,3,110,0,24.6143890040473,33.9236315404627,564,18.3666666348775,281.440216064453,135.803817749023,707.979736328125,62.9126815795898,4.62143002329739,5.08421871422764,0,12100,1.58496250072116,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrisssxjicssff",2005,-90.885564,42.05947,"251",830,1,9,27,0,65.488166524093,11.3587586164262,584,18,216.577545166016,137.409271240234,499.984008789062,67.2607879638672,6.03316233528786,3.50573326812901,0,729,0,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrisssxjicssff",2012,-90.8854760498647,42.05947,"251",830,3,9,32,0,11.6124661075331,9.66164654410836,584,18,216.577545166016,137.409271240234,499.984008789062,67.2607879638672,3.53760248081152,3.27226907504391,0,1024,1.58496250072116,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrisssxjicssgg",2005,-90.554474,42.217123,"222",920,5,40,40,0,36.1926563728938,204.707562631715,580,17.7166668574015,347.335754394531,133.589767456055,588.853088378906,62.9066925048828,5.17762509359973,7.67742059145081,0,1600,2.32192809488736,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrisssxjicssgg",2012,-90.5544510196357,42.217123,"222",920,6,40,45,0,12.2276284046013,63.3761733898703,580,17.7166668574015,347.335754394531,133.589767456055,588.853088378906,62.9066925048828,3.61207270965171,5.98586864829447,0,2025,2.58496250072116,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrisssxjicsrsh",2005,-90.702117,42.255962,"222",970,4,28,50,0,37.1159571300976,43.005346671267,579,17.6833333969116,284.659790039062,134.241546630859,585.283264160156,64.9922943115234,5.21396766779875,5.42644412997191,0,2500,2,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrisssxjicsrsh",2012,-90.7020978241638,42.255962,"222",970,4,28,50,0,32.8289164331252,71.8899048560492,579,17.6833333969116,284.659790039062,134.241546630859,585.283264160156,64.9922943115234,5.03689522730343,6.16771728924238,0,2500,2,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrisssxjicscsc",2005,-90.191107,42.112954,"251",590,3,3,55,0,28.4932014179142,371.477841007102,581,18.0333334604899,438.297180175781,133.973937988281,496.037322998047,61.1598587036133,4.83254582291165,8.53713234502682,0,3025,1.58496250072116,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrisssxjicscsc",2012,-90.1910192991935,42.112954,"251",590,3,3,55,0,28.766775722775,43.8665797833343,581,18.0333334604899,438.297180175781,133.973937988281,496.037322998047,61.1598587036133,4.84633162290097,5.4550503206888,0,3025,1.58496250072116,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrissrrdicssxj",2012,-91.525604,42.267927,"222",970,2,5,15,0,14.8974367554544,101.503647970812,606,17.9166666666667,274.942962646484,138.247329711914,418.075500488281,63.9690551757812,3.89699221763437,6.66538776757755,0,225,1,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrissrdricscrg",2012,-92.93228,43.383992,"222",1120,1,4,48,0,11.5598558092025,48.3396493493606,584,17.3166669209798,255.977798461914,136.149642944336,660.738830566406,62.8330230712891,3.53105149751437,5.59513510287349,0,2304,0,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrissrhdicsssz",2005,-90.4293,41.73931,"251",590,2,0,54,0,55.5781062963832,23.7469056873979,581,18.75,315.998626708984,138.13069152832,652.718078613281,61.1063117980957,5.79644477355393,4.56966763189805,0,2916,1,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrissrhdicsssz",2012,-90.429200677037,41.73931,"251",590,2,0,59,0,19.6774596851093,46.3557807507981,581,18.75,315.998626708984,138.13069152832,652.718078613281,61.1063117980957,4.29847207896645,5.53467735478413,0,3481,1,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrissrjricsscs",2012,-92.646611,41.970638,"251",820,6,0.870529,70,0,46.969882824619,78.7744246547904,608,18.2666664123535,360.260284423828,137.563140869141,539.555297851562,62.6452484130859,5.55366408940808,6.29965540714875,0,4900,2.58496250072116,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrissrjricssdh",2012,-92.307727,42.26626,"222",910,3,7,28,0,22.9311791135679,30.3855407010382,593,18.1333333651225,338.388214111328,139.424240112305,404.192840576172,62.5212097167969,4.51923863461031,4.92531305929842,0,784,1.58496250072116,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrissrjricsszf",2012,-92.524441,41.965324,"251",930,4,0,65,0,104.69883309296,31.258827213654,615,18.2833331425985,375.170013427734,137.194915771484,386.926025390625,63.6737518310547,6.71010155276569,4.9661917463924,0,4225,2,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssrissrxricsscs",2012,-92.073246,43.100308,"222",1100,4,0,47,0,8.78582137169363,28.6440035855028,607,17.2999997138977,220.986892700195,138.771133422852,634.603332519531,61.6822128295898,3.13517716767658,4.84016124772969,0,2209,2,-56.8248729492608,3229.06618569964,"AM"
"sssrxisssscisssxgicssfd",2013,-92.171538,41.84721,"251",760,1,3,73,0,192.805955577254,23.1758596408872,612,18.5333334604899,330.712188720703,138.716842651367,420.0224609375,62.7168617248535,7.59100580539378,4.53455094729346,0,5329,0,-56.8248729492608,3229.06618569964,"AM"
"sssrxisssscissrsjicssxh",2017,-92.268138,41.396259,"251",770,7,15,42,0,87.4308116327629,41.5569860414696,596,18.983333269755,380.73486328125,140.32600402832,412.008972167969,62.5526008605957,6.45006988669796,5.37701912014246,0,1764,2.8073549220576,-56.8248729492608,3229.06618569964,"AM"
"sssrxisssscissrdxicsssg",2005,-90.902777,41.487276,"251",670,2,20.25,64,0,25.3058028616853,75.4376777251193,587,18.8833332061768,278.623504638672,135.003540039062,482.833374023438,62.0006065368652,4.66139634146074,6.23721335963285,0,4096,1,-56.8248729492608,3229.06618569964,"AM"
"sssrxisssscissrdxicsssz",2005,-91.218773,41.44995,"251",610,3,2,63,0,550.318618725365,15.0226431230017,599,19.1500004132589,290.924407958984,137.101089477539,629.065612792969,62.4871253967285,9.10412332943301,3.90906676159929,0,3969,1.58496250072116,-56.8248729492608,3229.06618569964,"AM"
"sssrxisssscissrdxicssxs",2005,-91.208258,41.468384,"251",600,5,0.75,45,0,38.4337954591118,24.9368454596813,596,19.1500000953674,280.925445556641,139.297256469727,727.570434570312,62,5.26430354903095,4.64020706897564,0,2025,2.32192809488736,-56.8248729492608,3229.06618569964,"AM"
"sssrxisssscissrjxicscsd",2017,-92.378875,41.129206,"251",760,6,0,56,0,75.1227417402645,203.098169918773,600,19.4166666666667,345.262512207031,143.409683227539,333.668975830078,62,6.2311778126035,7.66603342960078,0,3136,2.58496250072116,-56.8248729492608,3229.06618569964,"AM"
"sssrxisssscissrzricsssd",2012,-93.381906,41.229407,"251",840,1,0,2,0,17.137017680632,14.1597598314047,601,19.2166666984558,336.365783691406,136.878128051758,394.977355957031,63.7606353759766,4.09904415697925,3.82372489046506,0,4,0,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssdisssfjicssjg",2005,-95.401757,41.933364,"251",1230,4,3,32,0,25.2969712721884,94.966366297417,559,18.6666666666667,280.524993896484,140.463119506836,286.009063720703,62.5053062438965,4.66089276074929,6.56934474762043,0,1024,2,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssdisssfjicssjg",2012,-95.4016748532863,41.933364,"251",1230,4,3,37,0,36.8844379054371,63.2516151229009,559,18.6666666666667,280.524993896484,140.463119506836,286.009063720703,62.5053062438965,5.20494034498694,5.98303041422078,0,1369,2,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssdissszgicsrfd",2005,-95.837669,41.547072,"251",1180,3,7,39,0,21.8611250789724,34.7095539315038,556,19.1166666348775,349.297607421875,141.161880493164,251.64176940918,67.6846618652344,4.45029574585536,5.11726091943328,0,1521,1.58496250072116,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssdissszgicsrfd",2012,-95.8376335037708,41.547072,"251",1180,3,7,44,0,11.0916625780918,15.5332050753514,556,19.1166666348775,349.297607421875,141.161880493164,251.64176940918,67.6846618652344,3.47140372850162,3.95728363673342,0,1936,1.58496250072116,-56.8248729492608,3229.06618569964,"AM"
"sssrxissssdissrjdicssrr",2002,-94.532855,40.591905,"251",1100,3,10,25,0,8.38855496610273,55.3782880004768,617,19.3833335240682,372.880310058594,132.828094482422,306.337799072266,63.413444519043,3.06842230973676,5.79124854889196,0,625,1.58496250072116,-56.8248729492608,3229.06618569964,"AM"
